date,temperature_max,temperature_min,precipitation,city,state
2024-09-03,31.7,24.5,2.2,São Luís,MA
2024-09-04,32.2,24.7,0.0,São Luís,MA
2024-09-05,32.6,24.8,1.2,São Luís,MA
2024-09-06,33.2,25.3,0.2,São Luís,MA
2024-09-07,33.2,25.0,0.0,São Luís,MA
2024-09-08,34.6,25.3,1.0,São Luís,MA
2024-09-09,34.5,25.1,0.1,São Luís,MA
2024-09-10,33.7,25.0,0.2,São Luís,MA
2024-09-11,32.7,24.9,0.3,São Luís,MA
2024-09-12,33.5,25.3,0.2,São Luís,MA
2024-09-13,34.6,25.3,0.2,São Luís,MA
2024-09-14,33.4,24.6,0.3,São Luís,MA
2024-09-15,33.3,24.8,0.6,São Luís,MA
2024-09-16,33.6,25.4,0.0,São Luís,MA
2024-09-17,33.2,25.1,0.0,São Luís,MA
2024-09-18,33.1,25.3,0.3,São Luís,MA
2024-09-19,33.7,25.1,0.5,São Luís,MA
2024-09-20,33.2,25.0,0.2,São Luís,MA
2024-09-21,32.1,25.0,4.2,São Luís,MA
2024-09-22,32.8,25.2,0.0,São Luís,MA
2024-09-23,32.9,25.5,0.0,São Luís,MA
2024-09-24,32.7,25.3,0.0,São Luís,MA
2024-09-25,31.6,24.7,1.7,São Luís,MA
2024-09-26,31.8,25.4,0.2,São Luís,MA
2024-09-27,32.2,25.5,0.4,São Luís,MA
2024-09-28,32.6,25.4,0.2,São Luís,MA
2024-09-29,33.0,25.4,0.1,São Luís,MA
2024-09-30,32.9,25.6,2.1,São Luís,MA
2024-10-01,32.9,25.1,1.8,São Luís,MA
2024-10-02,33.0,25.4,1.6,São Luís,MA
2024-10-03,33.5,25.7,0.1,São Luís,MA
2024-10-04,33.7,25.4,0.0,São Luís,MA
2024-10-05,32.8,25.3,0.0,São Luís,MA
2024-10-06,31.5,25.6,0.9,São Luís,MA
2024-10-07,32.3,25.3,0.8,São Luís,MA
2024-10-08,31.7,25.5,0.9,São Luís,MA
2024-10-09,31.5,25.2,0.0,São Luís,MA
2024-10-10,32.5,25.1,0.0,São Luís,MA
2024-10-11,31.6,25.3,1.9,São Luís,MA
2024-10-12,32.4,25.3,1.1,São Luís,MA
2024-10-13,33.0,25.9,0.3,São Luís,MA
2024-10-14,32.9,25.4,2.7,São Luís,MA
2024-10-15,31.9,25.5,1.9,São Luís,MA
2024-10-16,31.6,25.5,1.7,São Luís,MA
2024-10-17,31.7,25.6,0.0,São Luís,MA
2024-10-18,32.3,25.3,0.6,São Luís,MA
2024-10-19,33.3,25.7,1.0,São Luís,MA
2024-10-20,32.7,26.3,1.8,São Luís,MA
2024-10-21,32.9,26.2,0.0,São Luís,MA
2024-10-22,33.3,25.8,0.7,São Luís,MA
2024-10-23,33.1,25.3,0.0,São Luís,MA
2024-10-24,32.3,25.6,0.1,São Luís,MA
2024-10-25,32.3,25.7,2.3,São Luís,MA
2024-10-26,32.6,25.4,0.0,São Luís,MA
2024-10-27,32.7,25.7,0.0,São Luís,MA
2024-10-28,33.1,25.5,0.2,São Luís,MA
2024-10-29,32.6,25.5,1.5,São Luís,MA
2024-10-30,31.3,25.6,3.8,São Luís,MA
2024-10-31,32.2,25.6,0.0,São Luís,MA
2024-11-01,32.5,25.2,0.0,São Luís,MA
2024-11-02,32.9,25.3,0.7,São Luís,MA
2024-11-03,34.0,25.9,0.0,São Luís,MA
2024-11-04,32.1,25.7,0.0,São Luís,MA
2024-11-05,33.1,24.8,0.7,São Luís,MA
2024-11-06,32.0,24.8,0.9,São Luís,MA
2024-11-07,31.8,26.0,1.0,São Luís,MA
2024-11-08,31.8,25.3,0.5,São Luís,MA
2024-11-09,32.9,25.4,0.0,São Luís,MA
2024-11-10,32.3,25.5,0.0,São Luís,MA
2024-11-11,32.2,25.8,1.5,São Luís,MA
2024-11-12,32.8,24.5,2.9,São Luís,MA
2024-11-13,32.0,25.5,1.3,São Luís,MA
2024-11-14,32.2,25.7,1.4,São Luís,MA
2024-11-15,33.5,25.7,0.1,São Luís,MA
2024-11-16,32.8,25.9,0.4,São Luís,MA
2024-11-17,34.7,25.1,0.2,São Luís,MA
2024-11-18,32.0,26.0,4.3,São Luís,MA
2024-11-19,31.6,26.1,1.4,São Luís,MA
2024-11-20,32.1,25.9,1.8,São Luís,MA
2024-11-21,32.8,26.2,0.7,São Luís,MA
2024-11-22,33.1,26.3,0.0,São Luís,MA
2024-11-23,32.8,25.9,0.6,São Luís,MA
2024-11-24,32.4,25.9,6.0,São Luís,MA
2024-11-25,32.3,26.4,4.1,São Luís,MA
2024-11-26,33.2,26.1,0.6,São Luís,MA
2024-11-27,32.8,26.0,0.3,São Luís,MA
2024-11-28,32.9,26.1,0.3,São Luís,MA
2024-11-29,31.9,25.8,5.1,São Luís,MA
2024-11-30,31.8,26.2,2.7,São Luís,MA
2024-12-01,32.2,26.0,1.5,São Luís,MA
2024-12-02,31.5,25.9,2.0,São Luís,MA
2024-12-03,31.7,26.0,5.1,São Luís,MA
2024-12-04,32.4,26.0,1.3,São Luís,MA
2024-12-05,31.0,24.1,5.2,São Luís,MA
2024-12-06,29.0,23.1,13.8,São Luís,MA
2024-12-07,29.4,23.6,8.1,São Luís,MA
2024-12-08,31.1,22.9,0.7,São Luís,MA
2024-12-09,31.2,25.9,5.5,São Luís,MA
2024-12-10,30.4,25.1,2.6,São Luís,MA
2024-12-11,30.8,25.6,0.0,São Luís,MA
2024-12-12,32.7,25.9,0.9,São Luís,MA
2024-12-13,32.4,26.4,1.6,São Luís,MA
2024-12-14,31.2,26.0,3.8,São Luís,MA
2024-12-15,31.5,25.7,1.9,São Luís,MA
2024-12-16,32.2,25.6,1.6,São Luís,MA
2024-12-17,33.0,26.1,0.2,São Luís,MA
2024-12-18,32.9,26.5,2.6,São Luís,MA
2024-12-19,32.4,26.6,4.3,São Luís,MA
2024-12-20,31.6,26.1,2.3,São Luís,MA
2024-12-21,31.8,25.9,1.6,São Luís,MA
2024-12-22,32.4,26.3,3.0,São Luís,MA
2024-12-23,32.2,26.4,1.4,São Luís,MA
2024-12-24,31.9,26.2,1.0,São Luís,MA
2024-12-25,32.7,25.9,1.1,São Luís,MA
2024-12-26,32.4,26.1,0.5,São Luís,MA
2024-12-27,33.9,26.4,2.1,São Luís,MA
2024-12-28,33.1,26.9,0.8,São Luís,MA
2024-12-29,31.4,24.0,9.5,São Luís,MA
2024-12-30,32.0,24.1,1.7,São Luís,MA
2024-12-31,33.0,26.1,2.2,São Luís,MA
2020-01-01,31.5,23.5,2.4,Teresina,PI
2020-01-02,28.8,23.6,9.8,Teresina,PI
2020-01-03,30.5,23.4,15.8,Teresina,PI
2020-01-04,28.8,23.2,21.6,Teresina,PI
2020-01-05,30.5,22.7,4.1,Teresina,PI
2020-01-06,30.7,24.0,21.9,Teresina,PI
2020-01-07,30.0,23.2,64.4,Teresina,PI
2020-01-08,30.7,23.1,6.8,Teresina,PI
2020-01-09,31.3,23.1,13.7,Teresina,PI
2020-01-10,30.5,22.6,4.9,Teresina,PI
2020-01-11,30.4,23.4,4.0,Teresina,PI
2020-01-12,32.0,22.7,2.7,Teresina,PI
2020-01-13,30.5,24.0,4.2,Teresina,PI
2020-01-14,30.6,23.6,4.6,Teresina,PI
2020-01-15,29.5,22.9,8.5,Teresina,PI
2020-01-16,32.2,23.5,1.0,Teresina,PI
2020-01-17,31.8,24.4,18.5,Teresina,PI
2020-01-18,30.4,23.7,10.1,Teresina,PI
2020-01-19,28.4,23.6,17.3,Teresina,PI
2020-01-20,31.0,23.8,8.5,Teresina,PI
2020-01-21,30.4,23.9,4.7,Teresina,PI
2020-01-22,27.8,24.0,0.5,Teresina,PI
2020-01-23,28.8,23.5,19.7,Teresina,PI
2020-01-24,31.2,23.5,0.8,Teresina,PI
2020-01-25,33.7,24.2,0.4,Teresina,PI
2020-01-26,32.7,24.6,23.5,Teresina,PI
2020-01-27,30.0,23.8,38.9,Teresina,PI
2020-01-28,29.4,23.5,18.2,Teresina,PI
2020-01-29,31.4,22.7,2.9,Teresina,PI
2020-01-30,30.5,23.2,25.9,Teresina,PI
2020-01-31,30.0,23.2,6.8,Teresina,PI
2020-02-01,30.6,22.3,5.7,Teresina,PI
2020-02-02,30.5,22.9,4.2,Teresina,PI
2020-02-03,30.6,23.1,19.3,Teresina,PI
2020-02-04,31.6,23.8,29.9,Teresina,PI
2020-02-05,29.1,23.0,56.2,Teresina,PI
2020-02-06,30.1,23.0,6.0,Teresina,PI
2020-02-07,30.8,23.5,7.0,Teresina,PI
2020-02-08,30.5,23.9,8.4,Teresina,PI
2020-02-09,30.3,23.8,2.8,Teresina,PI
2020-02-10,30.0,23.4,10.4,Teresina,PI
2020-02-11,31.2,22.9,8.8,Teresina,PI
2020-02-12,31.3,23.5,2.6,Teresina,PI
2020-02-13,30.6,23.2,10.6,Teresina,PI
2020-02-14,31.6,23.5,15.8,Teresina,PI
2020-02-15,29.4,23.1,16.0,Teresina,PI
2020-02-16,30.9,22.2,2.3,Teresina,PI
2020-02-17,30.9,23.5,7.7,Teresina,PI
2020-02-18,30.2,23.6,14.0,Teresina,PI
2020-02-19,31.8,23.6,26.2,Teresina,PI
2020-02-20,29.5,23.0,7.4,Teresina,PI
2020-02-21,28.2,23.5,6.4,Teresina,PI
2020-02-22,30.1,23.5,8.6,Teresina,PI
2020-02-23,32.6,23.2,2.3,Teresina,PI
2020-02-24,31.8,23.8,8.2,Teresina,PI
2020-02-25,30.0,23.5,25.9,Teresina,PI
2020-02-26,31.2,23.0,6.3,Teresina,PI
2020-02-27,31.1,24.0,17.0,Teresina,PI
2020-02-28,30.9,24.1,3.2,Teresina,PI
2020-02-29,30.6,24.2,9.1,Teresina,PI
2020-03-01,30.4,23.4,6.4,Teresina,PI
2020-03-02,30.5,23.5,11.4,Teresina,PI
2020-03-03,29.8,23.5,7.5,Teresina,PI
2020-03-04,29.8,23.9,19.0,Teresina,PI
2020-03-05,30.0,23.4,34.7,Teresina,PI
2020-03-06,30.9,23.4,20.6,Teresina,PI
2020-03-07,29.1,23.5,25.3,Teresina,PI
2020-03-08,30.5,24.0,0.8,Teresina,PI
2020-03-09,30.8,24.0,18.2,Teresina,PI
2020-03-10,29.2,23.4,15.7,Teresina,PI
2020-03-11,29.8,23.4,1.8,Teresina,PI
2020-03-12,30.9,23.5,2.1,Teresina,PI
2020-03-13,28.0,23.5,21.2,Teresina,PI
2020-03-14,30.2,23.4,25.5,Teresina,PI
2020-03-15,31.0,23.4,17.9,Teresina,PI
2020-03-16,28.6,23.4,276.5,Teresina,PI
2020-03-17,31.6,22.6,0.1,Teresina,PI
2020-03-18,30.6,22.8,14.2,Teresina,PI
2020-03-19,29.2,23.4,25.1,Teresina,PI
2020-03-20,29.2,23.3,19.0,Teresina,PI
2020-03-21,28.2,22.9,15.2,Teresina,PI
2020-03-22,31.6,22.1,3.1,Teresina,PI
2020-03-23,30.1,24.0,5.1,Teresina,PI
2020-03-24,29.5,22.3,13.8,Teresina,PI
2020-03-25,28.7,23.1,51.2,Teresina,PI
2020-03-26,30.7,22.8,3.3,Teresina,PI
2020-03-27,29.8,23.1,12.6,Teresina,PI
2020-03-28,30.7,23.0,1.8,Teresina,PI
2020-03-29,32.0,22.5,0.5,Teresina,PI
2020-03-30,31.4,23.4,1.3,Teresina,PI
2020-03-31,31.7,23.9,9.0,Teresina,PI
2020-04-01,30.3,24.0,5.7,Teresina,PI
2020-04-02,32.1,23.6,6.7,Teresina,PI
2020-04-03,31.5,23.8,1.2,Teresina,PI
2020-04-04,32.2,23.3,5.5,Teresina,PI
2020-04-05,32.5,24.1,5.8,Teresina,PI
2020-04-06,31.2,23.7,2.8,Teresina,PI
2020-04-07,32.5,24.1,1.9,Teresina,PI
2020-04-08,33.1,24.4,2.7,Teresina,PI
2020-04-09,31.5,23.8,1.7,Teresina,PI
2020-04-10,31.5,24.5,2.5,Teresina,PI
2020-04-11,30.2,24.4,8.4,Teresina,PI
2020-04-12,30.5,24.4,9.4,Teresina,PI
2020-04-13,29.0,23.9,11.9,Teresina,PI
2020-04-14,29.3,23.5,6.7,Teresina,PI
2020-04-15,29.0,23.0,5.0,Teresina,PI
2020-04-16,32.3,23.5,6.1,Teresina,PI
2020-04-17,29.7,23.6,9.3,Teresina,PI
2020-04-18,27.5,23.0,68.6,Teresina,PI
2020-04-19,30.5,22.1,4.5,Teresina,PI
2020-04-20,30.8,23.1,7.8,Teresina,PI
2020-04-21,28.5,23.4,26.4,Teresina,PI
2020-04-22,30.4,23.1,3.4,Teresina,PI
2020-04-23,30.3,23.5,5.9,Teresina,PI
2020-04-24,31.3,23.3,6.0,Teresina,PI
2020-04-25,29.3,23.2,4.4,Teresina,PI
2020-04-26,30.8,22.7,2.7,Teresina,PI
2020-04-27,30.2,23.5,2.9,Teresina,PI
2020-04-28,30.0,23.6,9.0,Teresina,PI
2020-04-29,31.4,22.9,0.2,Teresina,PI
2020-04-30,30.6,22.8,7.6,Teresina,PI
2020-05-01,30.4,23.6,4.6,Teresina,PI
2020-05-02,31.2,22.4,0.3,Teresina,PI
2020-05-03,32.1,23.3,0.0,Teresina,PI
2020-05-04,31.9,23.6,0.1,Teresina,PI
2020-05-05,31.5,23.1,0.0,Teresina,PI
2020-05-06,31.9,23.4,0.2,Teresina,PI
2020-05-07,31.4,22.4,0.3,Teresina,PI
2020-05-08,32.2,22.1,0.0,Teresina,PI
2020-05-09,32.9,23.5,0.1,Teresina,PI
2020-05-10,30.8,23.2,0.1,Teresina,PI
2020-05-11,31.4,22.0,0.0,Teresina,PI
2020-05-12,31.1,22.3,0.0,Teresina,PI
2020-05-13,32.0,21.7,0.4,Teresina,PI
2020-05-14,32.5,23.4,0.3,Teresina,PI
2020-05-15,32.3,24.1,2.2,Teresina,PI
2020-05-16,30.8,24.1,21.7,Teresina,PI
2020-05-17,30.9,24.2,3.6,Teresina,PI
2020-05-18,31.4,23.4,3.6,Teresina,PI
2020-05-19,30.6,24.0,0.6,Teresina,PI
2020-05-20,31.0,23.5,0.5,Teresina,PI
2020-05-21,31.0,23.9,1.7,Teresina,PI
2020-05-22,31.1,22.9,1.2,Teresina,PI
2020-05-23,31.7,22.9,2.5,Teresina,PI
2020-05-24,30.4,24.2,2.1,Teresina,PI
2020-05-25,31.0,23.3,1.4,Teresina,PI
2020-05-26,30.3,23.9,4.6,Teresina,PI
2020-05-27,30.9,23.5,1.8,Teresina,PI
2020-05-28,32.1,23.5,1.9,Teresina,PI
2020-05-29,29.8,23.5,6.3,Teresina,PI
2020-05-30,30.5,23.3,0.1,Teresina,PI
2020-05-31,30.2,23.0,0.3,Teresina,PI
2020-06-01,30.6,23.3,1.3,Teresina,PI
2020-06-02,30.5,23.5,2.1,Teresina,PI
2020-06-03,31.9,23.5,0.3,Teresina,PI
2020-06-04,31.0,22.1,0.1,Teresina,PI
2020-06-05,31.8,22.5,0.6,Teresina,PI
2020-06-06,31.1,21.5,0.0,Teresina,PI
2020-06-07,31.9,21.5,0.0,Teresina,PI
2020-06-08,31.7,23.5,0.4,Teresina,PI
2020-06-09,31.5,23.9,2.5,Teresina,PI
2020-06-10,31.1,23.2,0.2,Teresina,PI
2020-06-11,31.9,23.1,0.2,Teresina,PI
2020-06-12,32.2,22.8,0.0,Teresina,PI
2020-06-13,32.3,21.5,0.1,Teresina,PI
2020-06-14,32.2,22.6,0.2,Teresina,PI
2020-06-15,32.0,23.4,0.0,Teresina,PI
2020-06-16,32.2,23.4,0.0,Teresina,PI
2020-06-17,33.2,23.5,0.0,Teresina,PI
2020-06-18,31.3,23.1,0.0,Teresina,PI
2020-06-19,32.1,20.5,0.0,Teresina,PI
2020-06-20,32.3,22.3,0.3,Teresina,PI
2020-06-21,33.9,23.3,0.0,Teresina,PI
2020-06-22,31.9,21.0,0.0,Teresina,PI
2020-06-23,32.9,21.5,0.0,Teresina,PI
2020-06-24,31.8,22.9,0.0,Teresina,PI
2020-06-25,32.5,21.9,0.0,Teresina,PI
2020-06-26,31.5,23.5,0.3,Teresina,PI
2020-06-27,32.4,22.0,0.0,Teresina,PI
2020-06-28,34.0,22.5,0.0,Teresina,PI
2020-06-29,32.4,23.8,0.0,Teresina,PI
2020-06-30,33.5,23.5,0.1,Teresina,PI
2020-07-01,33.0,22.1,0.0,Teresina,PI
2020-07-02,32.0,23.8,0.7,Teresina,PI
2020-07-03,33.2,23.3,1.1,Teresina,PI
2020-07-04,34.5,23.0,0.0,Teresina,PI
2020-07-05,33.8,23.2,0.0,Teresina,PI
2020-07-06,32.5,23.8,0.0,Teresina,PI
2020-07-07,33.0,23.5,0.0,Teresina,PI
2020-07-08,32.8,22.0,0.0,Teresina,PI
2020-07-09,34.6,22.4,0.0,Teresina,PI
2020-07-10,32.8,23.5,0.3,Teresina,PI
2020-07-11,33.1,23.8,0.1,Teresina,PI
2020-07-12,34.0,23.8,0.0,Teresina,PI
2020-07-13,32.8,24.1,0.0,Teresina,PI
2020-07-14,33.8,22.2,0.0,Teresina,PI
2020-07-15,34.7,21.9,0.0,Teresina,PI
2020-07-16,35.0,23.1,0.0,Teresina,PI
2020-07-17,34.0,23.9,0.0,Teresina,PI
2020-07-18,34.2,23.2,0.0,Teresina,PI
2020-07-19,33.9,24.8,0.0,Teresina,PI
2020-07-20,33.7,24.3,0.0,Teresina,PI
2020-07-21,33.2,25.0,0.0,Teresina,PI
2020-07-22,34.7,21.6,0.0,Teresina,PI
2020-07-23,34.7,20.9,0.0,Teresina,PI
2020-07-24,34.7,23.5,0.0,Teresina,PI
2020-07-25,33.9,22.1,0.0,Teresina,PI
2020-07-26,33.9,22.5,0.0,Teresina,PI
2020-07-27,34.3,20.4,0.0,Teresina,PI
2020-07-28,34.0,20.8,0.0,Teresina,PI
2020-07-29,33.8,20.8,0.0,Teresina,PI
2020-07-30,35.2,25.6,0.0,Teresina,PI
2020-07-31,35.0,24.2,0.0,Teresina,PI
2020-08-01,35.0,23.9,0.0,Teresina,PI
2020-08-02,33.8,24.5,0.0,Teresina,PI
2020-08-03,34.5,24.0,0.0,Teresina,PI
2020-08-04,34.7,24.2,0.0,Teresina,PI
2020-08-05,33.5,23.7,0.0,Teresina,PI
2020-08-06,34.7,23.6,0.0,Teresina,PI
2020-08-07,34.3,22.7,0.0,Teresina,PI
2020-08-08,35.1,23.3,0.0,Teresina,PI
2020-08-09,35.0,22.5,0.0,Teresina,PI
2020-08-10,34.5,23.6,0.0,Teresina,PI
2020-08-11,35.8,22.7,0.0,Teresina,PI
2020-08-12,36.0,21.5,0.0,Teresina,PI
2020-08-13,35.6,19.3,0.0,Teresina,PI
2020-08-14,35.2,20.9,0.0,Teresina,PI
2020-08-15,35.9,20.6,0.0,Teresina,PI
2020-08-16,36.5,20.5,0.0,Teresina,PI
2020-08-17,37.0,22.2,0.0,Teresina,PI
2020-08-18,36.9,23.6,0.0,Teresina,PI
2020-08-19,35.2,22.5,0.0,Teresina,PI
2020-08-20,36.3,21.9,0.1,Teresina,PI
2020-08-21,36.2,22.9,0.3,Teresina,PI
2020-08-22,34.5,24.1,0.5,Teresina,PI
2020-08-23,34.8,23.8,1.6,Teresina,PI
2020-08-24,35.5,22.8,1.5,Teresina,PI
2020-08-25,33.8,22.0,0.0,Teresina,PI
2020-08-26,34.0,22.1,0.1,Teresina,PI
2020-08-27,35.9,23.0,0.1,Teresina,PI
2020-08-28,36.5,22.6,0.0,Teresina,PI
2020-08-29,35.6,21.4,0.1,Teresina,PI
2020-08-30,36.5,24.4,0.1,Teresina,PI
2020-08-31,36.9,23.1,0.0,Teresina,PI
2020-09-01,36.2,23.2,0.0,Teresina,PI
2020-09-02,36.0,23.6,0.0,Teresina,PI
2020-09-03,36.3,22.4,0.0,Teresina,PI
2020-09-04,35.3,24.9,0.0,Teresina,PI
2020-09-05,36.8,23.5,0.0,Teresina,PI
2020-09-06,35.5,22.4,0.0,Teresina,PI
2020-09-07,36.8,23.5,0.0,Teresina,PI
2020-09-08,36.3,23.2,0.0,Teresina,PI
2020-09-09,36.8,22.8,0.0,Teresina,PI
2020-09-10,36.7,23.4,0.0,Teresina,PI
2020-09-11,36.5,25.0,0.0,Teresina,PI
2020-09-12,36.3,24.1,0.0,Teresina,PI
2020-09-13,36.3,23.1,0.0,Teresina,PI
2020-09-14,36.4,23.7,0.0,Teresina,PI
2020-09-15,36.6,22.6,0.0,Teresina,PI
2020-09-16,36.9,23.2,0.0,Teresina,PI
2020-09-17,37.3,24.5,0.0,Teresina,PI
2020-09-18,37.5,23.8,0.0,Teresina,PI
2020-09-19,37.5,24.2,0.0,Teresina,PI
2020-09-20,37.6,25.0,0.0,Teresina,PI
2020-09-21,37.0,25.2,0.3,Teresina,PI
2020-09-22,38.0,24.2,0.0,Teresina,PI
2020-09-23,38.3,24.1,0.0,Teresina,PI
2020-09-24,37.5,24.6,0.0,Teresina,PI
2020-09-25,37.0,24.1,0.1,Teresina,PI
2020-09-26,36.3,24.9,0.1,Teresina,PI
2020-09-27,37.0,25.1,0.2,Teresina,PI
2020-09-28,37.5,23.9,0.0,Teresina,PI
2020-09-29,38.1,24.7,0.0,Teresina,PI
2020-09-30,38.5,24.0,0.0,Teresina,PI
2020-10-01,39.0,23.3,0.0,Teresina,PI
2020-10-02,38.2,23.1,0.0,Teresina,PI
2020-10-03,37.8,24.5,0.0,Teresina,PI
2020-10-04,38.0,24.0,0.0,Teresina,PI
2020-10-05,37.8,24.8,0.0,Teresina,PI
2020-10-06,38.2,24.4,0.0,Teresina,PI
2020-10-07,38.2,22.9,0.0,Teresina,PI
2020-10-08,38.3,24.3,0.0,Teresina,PI
2020-10-09,37.2,24.1,0.0,Teresina,PI
2020-10-10,37.1,24.9,0.1,Teresina,PI
2020-10-11,36.6,24.5,0.0,Teresina,PI
2020-10-12,35.6,24.9,0.1,Teresina,PI
2020-10-13,37.2,24.4,0.5,Teresina,PI
2020-10-14,36.8,23.9,0.0,Teresina,PI
2020-10-15,38.2,23.5,0.0,Teresina,PI
2020-10-16,37.2,25.1,0.0,Teresina,PI
2020-10-17,38.0,24.6,0.0,Teresina,PI
2020-10-18,37.1,24.5,0.0,Teresina,PI
2020-10-19,36.5,24.4,0.0,Teresina,PI
2020-10-20,37.7,24.6,0.0,Teresina,PI
2020-10-21,38.8,24.3,0.0,Teresina,PI
2020-10-22,37.8,25.6,0.0,Teresina,PI
2020-10-23,37.0,24.5,3.2,Teresina,PI
2020-10-24,35.5,25.5,2.3,Teresina,PI
2020-10-25,36.5,25.2,4.2,Teresina,PI
2020-10-26,36.0,25.8,0.8,Teresina,PI
2020-10-27,33.2,25.8,1.0,Teresina,PI
2020-10-28,36.5,25.0,0.2,Teresina,PI
2020-10-29,38.2,25.9,0.3,Teresina,PI
2020-10-30,38.5,25.1,0.0,Teresina,PI
2020-10-31,38.1,25.4,0.0,Teresina,PI
2020-11-01,36.0,25.9,1.0,Teresina,PI
2020-11-02,33.8,24.6,6.1,Teresina,PI
2020-11-03,28.8,23.8,30.8,Teresina,PI
2020-11-04,28.9,23.7,2.6,Teresina,PI
2020-11-05,30.8,23.2,3.3,Teresina,PI
2020-11-06,32.9,24.6,2.6,Teresina,PI
2020-11-07,32.2,23.9,2.0,Teresina,PI
2020-11-08,34.5,24.2,0.1,Teresina,PI
2020-11-09,34.0,24.5,0.9,Teresina,PI
2020-11-10,34.2,25.0,1.2,Teresina,PI
2020-11-11,34.4,24.4,1.3,Teresina,PI
2020-11-12,33.3,24.6,2.2,Teresina,PI
2020-11-13,35.0,24.9,0.1,Teresina,PI
2020-11-14,36.5,24.6,0.0,Teresina,PI
2020-11-15,37.3,26.5,0.0,Teresina,PI
2020-11-16,36.0,25.8,0.0,Teresina,PI
2020-11-17,33.5,25.6,4.8,Teresina,PI
2020-11-18,36.2,25.0,1.9,Teresina,PI
2020-11-19,30.7,24.9,9.3,Teresina,PI
2020-11-20,33.5,24.2,4.2,Teresina,PI
2020-11-21,30.2,24.1,6.1,Teresina,PI
2020-11-22,28.6,23.5,94.3,Teresina,PI
2020-11-23,30.6,23.2,1.5,Teresina,PI
2020-11-24,31.5,23.5,5.7,Teresina,PI
2020-11-25,31.1,24.2,1.2,Teresina,PI
2020-11-26,32.0,23.2,0.9,Teresina,PI
2020-11-27,31.8,24.1,0.3,Teresina,PI
2020-11-28,32.3,24.4,0.7,Teresina,PI
2020-11-29,33.8,24.0,0.5,Teresina,PI
2020-11-30,31.6,24.3,0.9,Teresina,PI
2020-12-01,32.5,24.0,0.2,Teresina,PI
2020-12-02,33.1,24.3,0.3,Teresina,PI
2020-12-03,34.2,24.4,0.3,Teresina,PI
2020-12-04,35.3,24.5,0.0,Teresina,PI
2020-12-05,35.0,23.9,0.0,Teresina,PI
2020-12-06,35.0,24.1,0.0,Teresina,PI
2020-12-07,33.5,24.8,1.6,Teresina,PI
2020-12-08,33.8,24.9,2.0,Teresina,PI
2020-12-09,33.5,24.5,0.2,Teresina,PI
2020-12-10,32.6,24.5,0.3,Teresina,PI
2020-12-11,34.6,24.5,0.1,Teresina,PI
2020-12-12,35.1,24.0,0.1,Teresina,PI
2020-12-13,35.2,24.2,0.0,Teresina,PI
2020-12-14,32.0,25.0,0.7,Teresina,PI
2020-12-15,32.6,25.2,0.5,Teresina,PI
2020-12-16,33.0,24.1,0.4,Teresina,PI
2020-12-17,32.6,24.0,2.9,Teresina,PI
2020-12-18,33.3,24.5,7.4,Teresina,PI
2020-12-19,34.8,24.0,2.0,Teresina,PI
2020-12-20,35.0,24.8,0.9,Teresina,PI
2020-12-21,31.8,23.7,2.2,Teresina,PI
2020-12-22,29.5,23.7,6.9,Teresina,PI
2020-12-23,31.5,24.0,1.2,Teresina,PI
2020-12-24,31.2,23.9,6.7,Teresina,PI
2020-12-25,29.4,23.5,11.8,Teresina,PI
2020-12-26,32.3,22.5,0.4,Teresina,PI
2020-12-27,34.0,23.9,0.3,Teresina,PI
2020-12-28,34.8,23.4,0.1,Teresina,PI
2020-12-29,33.8,24.2,0.2,Teresina,PI
2020-12-30,35.0,23.9,0.3,Teresina,PI
2020-12-31,35.0,24.1,0.1,Teresina,PI
2021-01-01,32.2,23.9,0.7,Teresina,PI
2021-01-02,33.9,24.3,1.9,Teresina,PI
2021-01-03,33.6,24.1,1.8,Teresina,PI
2021-01-04,33.1,24.0,2.1,Teresina,PI
2021-01-05,32.2,22.4,2.7,Teresina,PI
2021-01-06,33.8,23.4,0.0,Teresina,PI
2021-01-07,35.7,24.0,0.2,Teresina,PI
2021-01-08,34.7,24.5,0.3,Teresina,PI
2021-01-09,33.5,24.8,3.4,Teresina,PI
2021-01-10,33.2,24.0,2.3,Teresina,PI
2021-01-11,33.5,24.2,0.7,Teresina,PI
2021-01-12,31.6,24.2,2.3,Teresina,PI
2021-01-13,30.1,24.0,3.2,Teresina,PI
2021-01-14,30.4,23.0,12.9,Teresina,PI
2021-01-15,32.1,23.6,2.7,Teresina,PI
2021-01-16,31.0,23.7,1.5,Teresina,PI
2021-01-17,31.6,23.9,4.8,Teresina,PI
2021-01-18,29.8,23.4,9.9,Teresina,PI
2021-01-19,29.6,22.6,24.7,Teresina,PI
2021-01-20,26.4,22.9,6.5,Teresina,PI
2021-01-21,27.4,22.1,1.0,Teresina,PI
2021-01-22,29.1,23.4,4.7,Teresina,PI
2021-01-23,31.6,23.1,0.1,Teresina,PI
2021-01-24,32.4,23.0,0.5,Teresina,PI
2021-01-25,31.3,23.4,8.6,Teresina,PI
2021-01-26,28.7,23.0,15.1,Teresina,PI
2021-01-27,31.0,23.2,0.8,Teresina,PI
2021-01-28,29.6,23.5,2.4,Teresina,PI
2021-01-29,30.5,22.5,2.6,Teresina,PI
2021-01-30,29.9,23.9,1.7,Teresina,PI
2021-01-31,29.6,23.2,1.1,Teresina,PI
